pl_name,hostname,default_flag,sy_snum,sy_pnum,disc_year,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_dist,sy_disterr1,sy_disterr2,releasedate
Kepler-1375 b,Kepler-1375,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.119,0.136,-0.129,0.0,0.18904452,0.01213311,-0.01150861,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6335.0,127.0,-127.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1430.84,32.46,-32.46,2018-09-06
Kepler-1376 b,Kepler-1376,0,1,1,2016,Published Confirmed,0,5.3087864833,4.11871e-05,-4.11871e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5528.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.07062,0.0233,-0.02263,0.0,868.056,14.985,-14.492,2019-04-18
Kepler-1376 b,Kepler-1376,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,5.30873978,4.55e-05,-4.55e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5528.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.07062,0.0233,-0.02263,0.0,868.056,14.985,-14.492,2018-09-25
Kepler-1378 b,Kepler-1378,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.914,0.668,-0.258,0.0,0.17075564,0.05959497,-0.02301722,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4353.0,152.0,-152.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,506.434,12.665,-12.072,2018-09-06
Kepler-138 b,Kepler-138,0,1,4,2014,Published Confirmed,0,10.31,3.824e-05,-3.826e-05,0.0,0.64,0.03,-0.03,0.0,0.05709707,0.00267643,-0.00267643,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,66.8624,0.107,-0.107,2025-07-17
Kepler-138 c,Kepler-138,0,1,4,2014,Published Confirmed,0,13.78,3.824e-05,-3.826e-05,0.0,1.5,0.05,-0.05,0.0,0.13382127,0.00446071,-0.00446071,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,66.8624,0.107,-0.107,2025-07-17
Kepler-138 d,Kepler-138,0,1,4,2014,Published Confirmed,0,23.09,3.824e-05,-3.826e-05,0.0,1.33,0.05,-0.05,0.0,0.11865486,0.00446071,-0.00446071,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,66.8624,0.107,-0.107,2025-07-17
Kepler-1381 b,Kepler-1381,0,1,1,2016,Published Confirmed,0,25.38408965,8.11e-06,-8.11e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5672.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.11708,0.0233,-0.02263,0.0,1197.04,39.17,-36.81,2016-07-28
Kepler-1382 b,Kepler-1382,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.215,0.257,-0.346,0.0,0.19760906,0.022928,-0.03086805,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6139.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,738.261,30.594,-28.289,2018-09-06
Kepler-1383 b,Kepler-1383,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.5,0.099,-0.101,0.0,0.13382104,0.00883219,-0.00901062,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6093.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1027.21,23.36,-23.36,2018-09-06
Kepler-1384 b,Kepler-1384,0,1,1,2016,Published Confirmed,0,15.36254609,8.19e-06,-8.19e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,586.531,7.6555,-7.526,2016-07-28
Kepler-1384 b,Kepler-1384,0,1,1,2016,Published Confirmed,0,15.3626250974,9.1884e-05,-9.1884e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,586.531,7.6555,-7.526,2019-04-18
Kepler-1385 b,Kepler-1385,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.067,0.078,-0.064,0.0,0.09519136,0.00695869,-0.0057097,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5727.0,115.0,-115.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,688.795,15.953,-15.259,2018-09-06
Kepler-1386 b,Kepler-1386,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.313,0.315,-0.108,0.0,0.11713801,0.02810242,-0.00963511,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5513.0,110.0,-110.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,835.882,12.625,-12.262,2018-09-06
Kepler-1386 b,Kepler-1386,0,1,1,2016,Published Confirmed,0,6.7399820637,5.6109e-05,-5.6109e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5562.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,0.00882,0.0233,-0.02263,0.0,835.882,12.625,-12.262,2019-04-18
Kepler-1386 b,Kepler-1386,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,6.73968289,6.397e-05,-6.397e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5562.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,0.00882,0.0233,-0.02263,0.0,835.882,12.625,-12.262,2018-09-25
Kepler-1387 b,Kepler-1387,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,0.78,0.075,-0.067,0.0,0.06958694,0.00669105,-0.00597734,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5019.0,176.0,-176.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,455.358,4.222,-4.222,2018-09-06
Kepler-1388 b,Kepler-1388,0,1,4,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.903,0.118,-0.121,0.0,0.16977429,0.01052725,-0.0107949,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5052.0,101.0,-101.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.795,7.4825,-7.4825,2018-09-06
Kepler-1388 b,Kepler-1388,0,1,4,2016,Published Confirmed,0,12.29,3.824e-05,-3.826e-05,0.0,2.42,0.13,-0.13,0.0,0.21589831,0.01159784,-0.01159784,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.795,7.4825,-7.4825,2025-07-17
Kepler-1388 c,Kepler-1388,0,1,4,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.895,0.348,-0.266,0.0,0.16906058,0.03104648,-0.02373093,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5052.0,101.0,-101.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.795,7.4825,-7.4825,2018-09-06
Kepler-1388 c,Kepler-1388,0,1,4,2016,Published Confirmed,0,5.54,3.824e-05,-3.826e-05,0.0,2.11,0.12,-0.12,0.0,0.18824192,0.0107057,-0.0107057,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.795,7.4825,-7.4825,2025-07-17
Kepler-1388 d,Kepler-1388,0,1,4,2016,Published Confirmed,0,20.96,3.824e-05,-3.826e-05,0.0,2.63,0.13,-0.15,0.0,0.23463329,0.01159784,-0.01338213,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.795,7.4825,-7.4825,2025-07-17
Kepler-1388 d,Kepler-1388,0,1,4,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.048,0.138,-0.117,0.0,0.18271032,0.01231154,-0.01043804,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5052.0,101.0,-101.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.795,7.4825,-7.4825,2018-09-06
Kepler-1388 e,Kepler-1388,0,1,4,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.937,0.126,-0.131,0.0,0.17280757,0.01124097,-0.01168704,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5052.0,101.0,-101.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.795,7.4825,-7.4825,2018-09-06
Kepler-1388 e,Kepler-1388,0,1,4,2016,Published Confirmed,0,37.63,3.824e-05,-3.826e-05,0.0,2.45,0.14,-0.15,0.0,0.21857474,0.01248998,-0.01338213,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.795,7.4825,-7.4825,2025-07-17
Kepler-139 b,Kepler-139,0,1,5,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.416,0.113,-0.1,0.0,0.21554108,0.01008118,-0.0089214,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5630.0,113.0,-113.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,391.038,4.238,-4.149,2018-09-06
Kepler-139 c,Kepler-139,0,1,5,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.425,0.126,-0.104,0.0,0.21634401,0.01124097,-0.00927826,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5630.0,113.0,-113.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,391.038,4.238,-4.149,2018-09-06
Kepler-1390 b,Kepler-1390,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.225,0.421,-0.127,0.0,0.10928718,0.0375591,-0.01133018,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5500.0,110.0,-110.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,723.431,10.5405,-10.5405,2018-09-06
Kepler-1391 b,Kepler-1391,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.2,0.131,-0.127,0.0,0.19627085,0.01168704,-0.01133018,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5781.0,116.0,-116.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1038.35,17.555,-17.555,2018-09-06
Kepler-1392 b,Kepler-1392,0,1,1,2016,Published Confirmed,0,15.1413066,1.136e-05,-1.136e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,586.531,7.6555,-7.526,2016-07-28
Kepler-1393 b,Kepler-1393,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,2.44358543,1.446e-05,-1.446e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,544.456,7.6555,-7.526,2018-09-25
Kepler-1393 b,Kepler-1393,0,1,1,2016,Published Confirmed,0,2.4435854149,1.21303e-05,-1.21303e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,544.456,7.6555,-7.526,2019-04-18
Kepler-1394 b,Kepler-1394,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.003,0.057,-0.066,0.0,0.08948167,0.0050852,-0.00588813,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6422.0,128.0,-128.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,640.409,8.226,-8.023,2018-09-06
Kepler-1395 b,Kepler-1395,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,0.697,0.048,-0.054,0.0,0.06218218,0.00428227,-0.00481756,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6069.0,121.0,-121.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,492.894,7.089,-6.894,2018-09-06
Kepler-1396 b,Kepler-1396,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.59,0.105,-0.088,0.0,0.1418503,0.00936747,-0.00785083,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5947.0,119.0,-119.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1066.46,21.16,-21.16,2018-09-06
Kepler-1397 b,Kepler-1397,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.528,0.176,-0.144,0.0,0.22553305,0.01570167,-0.01284682,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6123.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1198.25,24.8,-23.82,2018-09-06
Kepler-1398 b,Kepler-1398,0,1,2,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,0.96,0.06,-0.059,0.0,0.08564546,0.00535284,-0.00526363,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5969.0,119.0,-119.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,852.204,10.609,-10.609,2018-09-06
Kepler-1398 c,Kepler-1398,0,1,2,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.058,0.051,-0.081,0.0,0.09438844,0.00454992,-0.00722634,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5969.0,119.0,-119.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,852.204,10.609,-10.609,2018-09-06
Kepler-140 b,Kepler-140,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.506,0.07,-0.07,0.0,0.13435632,0.00624498,-0.00624498,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6024.0,120.0,-120.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,583.859,7.097,-6.931,2018-09-06
Kepler-140 c,Kepler-140,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.708,0.1,-0.081,0.0,0.15237755,0.0089214,-0.00722634,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6024.0,120.0,-120.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,583.859,7.097,-6.931,2018-09-06
Kepler-1401 b,Kepler-1401,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,11.20058855,7.691e-05,-7.691e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1425.43,7.6555,-7.526,2018-09-25
Kepler-1402 b,Kepler-1402,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.626,0.118,-0.108,0.0,0.145062,0.01052725,-0.00963511,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5275.0,106.0,-106.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1493.64,40.34,-38.31,2018-09-06
Kepler-1406 b,Kepler-1406,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,11.62904159,7.444e-05,-7.444e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,572.403,7.6555,-7.526,2018-09-25
Kepler-1406 b,Kepler-1406,0,1,1,2016,Published Confirmed,0,11.6289844436,9.24881e-05,-9.24881e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,572.403,7.6555,-7.526,2019-04-18
Kepler-1408 b,Kepler-1408,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.188,0.068,-0.085,0.0,0.10598626,0.00606655,-0.00758319,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6018.0,120.0,-120.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,535.048,6.412,-6.265,2018-09-06
Kepler-1409 b,Kepler-1409,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,0.927,0.067,-0.081,0.0,0.0827014,0.00597734,-0.00722634,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5113.0,102.0,-102.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,694.89,9.8035,-9.8035,2018-09-06
Kepler-141 b,Kepler-141,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,0.735,0.162,-0.076,0.0,0.06557231,0.01445267,-0.00678027,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5019.0,100.0,-100.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,301.183,1.309,-1.298,2018-09-06
Kepler-141 c,Kepler-141,0,1,2,2014,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.501,0.209,-0.132,0.0,0.13391025,0.01864573,-0.01177625,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5019.0,100.0,-100.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,301.183,1.309,-1.298,2018-09-06
Kepler-1412 b,Kepler-1412,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.005,0.072,-0.06,0.0,0.08966009,0.00642341,-0.00535284,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5759.0,115.0,-115.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,755.678,8.861,-8.662,2018-09-06
Kepler-1414 b,Kepler-1414,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.196,0.122,-0.102,0.0,0.10669997,0.01088411,-0.00909983,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5080.0,178.0,-178.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,570.835,7.351,-7.17,2018-09-06
Kepler-1415 b,Kepler-1415,0,1,1,2016,Published Confirmed,0,0.6364240518,1.1066e-06,-1.1066e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5100.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.29708,0.0233,-0.02263,0.0,1043.56,40.6,-37.71,2019-04-18
Kepler-1415 b,Kepler-1415,0,1,1,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,0.636424848,1.522e-06,-1.522e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5100.0,123.0,-123.0,0.0,-0.0039,0.12,-0.14,0.0,-0.29708,0.0233,-0.02263,0.0,1043.56,40.6,-37.71,2018-09-25
Kepler-1415 b,Kepler-1415,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.214,0.088,-0.11,0.0,0.10830583,0.00785083,-0.00981354,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5200.0,104.0,-104.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1043.56,40.6,-37.71,2018-09-06
Kepler-1417 b,Kepler-1417,0,1,1,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,1.592,0.104,-0.093,0.0,0.14202873,0.00927826,-0.0082969,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5693.0,114.0,-114.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,991.845,16.759,-16.759,2018-09-06
Kepler-1418 b,Kepler-1418,0,1,1,2016,Published Confirmed,0,22.47633948,1.174e-05,-1.174e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,586.531,7.6555,-7.526,2016-07-28
